# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
USP30	USP30	NM_032663.5	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
USP30-AS1	USP30-AS1	NR_038996.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
USP34	USP34	NM_014709.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
USP36	USP36	NM_001321291.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
USP37	USP37	NM_020935.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
USP49	USP49	NM_018561.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
USP5	USP5	NM_001098536.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
USP5	USP5	NM_003481.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
USP54	USP54	NM_001320437.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
USP54	USP54	NM_001350995.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
USP54	USP54	NM_152586.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
USP54	USP54	NR_135249.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
USP54	USP54	NR_135250.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
USP54	USP54	NR_146997.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
USP54	USP54	NR_146998.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
USP9X	USP9X	NM_001039590.3	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0
USP9X	USP9X	NM_001039591.3	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0
UST	UST	NM_005715.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
UTRN	UTRN	NM_007124.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
UTY	UTY	NM_001258249.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_001258250.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_001258251.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_001258252.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_001258253.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_001258254.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_001258255.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_001258256.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_001258257.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_001258258.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_001258259.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_001258260.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_001258261.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_001258262.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_001258263.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_001258264.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_001258265.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_001258266.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_001258267.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_001258268.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_001258269.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_001258270.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_007125.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_182659.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NM_182660.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047596.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047597.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047598.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047599.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047600.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047601.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047602.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047603.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047604.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047605.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047606.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047607.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047608.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047609.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047610.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047611.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047612.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047613.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047614.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047615.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047616.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047617.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047618.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047619.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047620.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047621.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047622.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047623.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047624.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047625.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047626.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047627.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047628.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047629.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047630.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047631.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047632.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047633.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047634.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047635.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047636.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047637.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047638.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047639.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047640.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047641.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047642.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047643.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047644.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047645.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047646.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UTY	UTY	NR_047647.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UVSSA	UVSSA	NM_001317934.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
UVSSA	UVSSA	NM_001317935.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
UVSSA	UVSSA	NM_020894.4	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
VAC14	VAC14	NM_001351157.2	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
VAC14	VAC14	NM_018052.5	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
VAV2	VAV2	NM_001134398.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VAV2	VAV2	NM_003371.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VAV3	VAV3	NM_001079874.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VAV3	VAV3	NM_006113.5	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0
VAV3-AS1	VAV3-AS1	NR_046653.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VBP1	VBP1	NM_001303543.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
VBP1	VBP1	NM_001303544.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VBP1	VBP1	NM_001303545.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
VBP1	VBP1	NM_003372.7	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
VCAN	VCAN	NM_001126336.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VCAN	VCAN	NM_001164097.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VCAN	VCAN	NM_001164098.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VCAN	VCAN	NM_004385.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VCAN-AS1	VCAN-AS1	NR_136215.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
VDAC1	VDAC1	NM_003374.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VDAC1	VDAC1	NR_036624.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VDAC1	VDAC1	NR_036625.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VDAC2	VDAC2	NM_001184783.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
VDAC2	VDAC2	NM_001184823.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
VDAC2	VDAC2	NM_001324087.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
VDAC2	VDAC2	NM_001324088.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
VDAC2	VDAC2	NM_001324089.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
VDAC2	VDAC2	NM_001324090.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
VDAC2	VDAC2	NM_003375.4	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
VIPAS39	VIPAS39	NM_001193314.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
VIPAS39	VIPAS39	NM_001193315.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
VIPAS39	VIPAS39	NM_001193316.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
VIPAS39	VIPAS39	NM_001193317.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
VIPAS39	VIPAS39	NM_022067.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
VKORC1	VKORC1	NM_001311311.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
VKORC1	VKORC1	NM_024006.6	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
VKORC1	VKORC1	NM_206824.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
VKORC1L1	VKORC1L1	NM_001284342.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VKORC1L1	VKORC1L1	NM_173517.6	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VMAC	VMAC	NM_001017921.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
VNN1	VNN1	NM_004666.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VPS13A	VPS13A	NM_001018037.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VPS13A	VPS13A	NM_001018038.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VPS13A	VPS13A	NM_015186.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VPS13A	VPS13A	NM_033305.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VPS13B	VPS13B	NM_017890.4	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
VPS13B	VPS13B	NM_152564.4	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
VPS13D	VPS13D	NM_015378.4	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
VPS13D	VPS13D	NM_018156.4	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
VPS25	VPS25	NM_032353.4	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
VPS35	VPS35	NM_018206.6	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VPS52	VPS52.3	NM_001289174.2.7	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
VPS52	VPS52.3	NM_001289175.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
VPS52	VPS52.3	NM_001289176.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VPS52	VPS52.3	NM_022553.6.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
VPS53	VPS53.2	NM_001128159.3.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VPS53	VPS53.2	NM_001366253.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VPS53	VPS53.2	NM_001366254.2.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VPS53	VPS53.2	NM_018289.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VPS9D1	VPS9D1	NM_004913.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
VRK2	VRK2	NM_001130480.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VRK2	VRK2	NM_001130481.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VRK2	VRK2	NM_001130482.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VRK2	VRK2	NM_001130483.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VRK2	VRK2	NM_001288836.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VRK2	VRK2	NM_001288837.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
VRK2	VRK2	NM_001288838.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
VRK2	VRK2	NM_001288839.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VRK2	VRK2	NM_006296.6	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VRTN	VRTN	NM_018228.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VSNL1	VSNL1	NM_001366803.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VSNL1	VSNL1	NM_001366804.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VSNL1	VSNL1	NM_001366805.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VSNL1	VSNL1	NM_001366806.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VSNL1	VSNL1	NM_003385.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VWA8	VWA8	NM_001009814.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VWA8	VWA8	NM_015058.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VWC2	VWC2	NM_198570.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VWC2	VWC2	NR_136188.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VWC2L	VWC2L	NM_001080500.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VWC2L	VWC2L	NM_001345929.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
VWC2L	VWC2L	NR_159945.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WARS2	WARS2	NM_015836.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WARS2	WARS2	NM_201263.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WARS2-IT1	WARS2-IT1	NR_126447.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WAS	WAS	NM_000377.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WASF2	WASF2	NM_001201404.3	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
WASF2	WASF2	NM_006990.5	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
WASH3P	WASH3P	NR_003659.2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
WASHC1	WASHC1	NM_182905.5	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001169106.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001169107.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001330074.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367393.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367394.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367395.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367396.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367397.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367398.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367399.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367400.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367401.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367402.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367403.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367404.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367405.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367406.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367407.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367408.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367409.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367410.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367411.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367412.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367413.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367414.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367415.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_001367416.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NM_015262.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WASHC2C	WASHC2C	NR_159966.1		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WDPCP	WDPCP	NM_001042692.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WDPCP	WDPCP	NM_001354044.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WDPCP	WDPCP	NM_001354045.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WDPCP	WDPCP	NM_015910.7	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WDPCP	WDPCP	NR_122106.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WDPCP	WDPCP	NR_148704.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WDPCP	WDPCP	NR_148705.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
WDR1	WDR1	NM_005112.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR1	WDR1	NM_017491.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR11	WDR11	NM_018117.12	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR12	WDR12	NM_001371664.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR12	WDR12	NM_018256.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR17	WDR17	NM_001350727.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR17	WDR17	NM_170710.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR17	WDR17	NM_181265.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001242414.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001242415.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001242416.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001242417.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001242418.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001320130.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001330228.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353656.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353657.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353658.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353659.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353660.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353661.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353662.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353663.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353664.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353665.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
WDR20	WDR20	NM_001353666.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
